,Movie,Production Budget,Domestic Gross,Worldwide Gross
1222,DOWN TO YOU (2000),9000000.0,20035310.0,20035310.0
1223,DOWNSIZING (2017),68000000.0,24449754.0,54462971.0
1224,DR DOLITTLE 2 (2001),72000000.0,112950721.0,176101721.0
1225,DR NO (1963),1000000.0,16067035.0,59567035.0
1226,DR SEUSS' THE CAT IN THE HAT (2003),109000000.0,101018283.0,133818283.0
1227,DR SEUSS' THE GRINCH (2018),75000000.0,270834950.0,513791557.0
1228,DR SEUSS' THE LORAX (2012),67500000.0,214030500.0,350976753.0
1229,DR STRANGELOVE (1964),1800000.0,9164370.0,9234599.0
1230,DRACULA 2000 (2000),28000000.0,33000377.0,33000377.0
1231,DRACULA PAGES FROM A VIRGIN'S DIARY (2003),1100000.0,39659.0,81371.0
1232,DRACULA UNTOLD (2014),70000000.0,55991880.0,220241723.0
1233,DRAFT DAY (2014),25000000.0,28842237.0,29847480.0
1234,DRAG ME TO HELL (2009),30000000.0,42100625.0,91388487.0
1235,DRAGON BALL SUPER BROLY (2018),8500000.0,30376755.0,122747755.0
1236,DRAGON WARS D WAR (2007),32000000.0,10977721.0,79915361.0
1237,DRAGONBALL EVOLUTION (2009),30000000.0,9362785.0,56511457.0
1238,DRAGONFLY (2002),60000000.0,30063805.0,30317425.0
1239,DRAGONHEART (1996),57000000.0,51364680.0,104364680.0
1240,DRAGONSLAYER (1981),18000000.0,6000000.0,6000000.0
1241,DREAM HOUSE (2011),50000000.0,21302340.0,41642166.0
1242,DREAM WITH THE FISHES (1997),1000000.0,542909.0,542909.0
1243,DREAMCATCHER (2003),68000000.0,33685268.0,75685268.0
1244,DREAMER INSPIRED BY A TRUE STORY (2005),32000000.0,33022286.0,39498360.0
1245,DREAMGIRLS (2006),75000000.0,103365956.0,155620350.0
1246,DREAMING OF JOSEPH LEES (1999),3250000.0,7680.0,7680.0
1247,DREDD (2012),45000000.0,13414714.0,41467606.0
1248,DRESSED TO KILL (1980),6500000.0,31899000.0,31899000.0
1249,DRILLBIT TAYLOR (2008),40000000.0,32862104.0,49686263.0
1250,DRINKING BUDDIES (2013),500000.0,343706.0,407100.0
1251,DRIVE (2011),15000000.0,35060689.0,81357930.0
1252,DRIVE ANGRY (2011),50000000.0,10721033.0,41042583.0
1253,DRIVE ME CRAZY (1999),8000000.0,17843379.0,22591451.0
1254,DRIVEN (2001),72000000.0,32616869.0,54616869.0
1255,DRIVING LESSONS (2006),4700000.0,239962.0,239962.0
1256,DRIVING MISS DAISY (1989),7500000.0,106593296.0,106593296.0
1257,DROP DEAD GORGEOUS (1999),10000000.0,10571408.0,10571408.0
1258,DROWNING MONA (2000),16000000.0,15427192.0,15980376.0
1259,DRUK (2020),5700000.0,44205.0,21698895.0
1260,DRUMLINE (2002),20000000.0,56398162.0,56398875.0
1261,DRUNK WEDDING (2015),600000.0,3301.0,3301.0
1262,DUDE WHERE'S MY CAR (2000),13000000.0,46729374.0,73180297.0
1263,DUDLEY DO RIGHT (1999),22000000.0,9818792.0,9818792.0
1264,DUE DATE (2010),65000000.0,100539043.0,211739043.0
1265,DUE OCCHI DIABOLICI (1991),9000000.0,349618.0,349618.0
1266,DUEL IN THE SUN (1946),6000000.0,20400000.0,20400000.0
1267,DUETS (2000),16000000.0,4734235.0,6615452.0
1268,DUM MAARO DUM (2011),5200000.0,564489.0,11633427.0
1269,DUMA (2005),12000000.0,870067.0,994790.0
1270,DUMB AND DUMBER (1994),16000000.0,127175374.0,246400000.0
1271,DUMB AND DUMBER TO (2014),40000000.0,86208010.0,156553592.0
1272,DUMB AND DUMBERER WHEN HARRY MET LLOYD (2003),30000000.0,26214846.0,28986358.0
1273,DUMBO (2019),170000000.0,114766307.0,353166307.0
1274,DUNE (2021),165000000.0,108327830.0,392073640.0
1275,DUNE (1984),45000000.0,27447471.0,27503491.0
1276,DUNGEONS AND DRAGONS (2000),35000000.0,15185241.0,33771965.0
1277,DUNKIRK (2017),150000000.0,190068280.0,518058826.0
1278,DUPLEX (2003),40000000.0,9652000.0,10070651.0
1279,DUPLICITY (2009),60000000.0,40572825.0,81079566.0
1280,DYLAN DOG DEAD OF NIGHT (2011),20000000.0,1186538.0,6093725.0
1281,DYSFUNKTIONAL FAMILY (2003),3000000.0,2255000.0,2255000.0
1282,E T THE EXTRA TERRESTRIAL (1982),10500000.0,439251124.0,797103542.0
1283,E TU VIVRAI NEL TERRORE L'ALDILA (1983),400000.0,126387.0,126387.0
1284,EAGLE EYE (2008),80000000.0,101440743.0,180585259.0
1285,EARLY MAN (2018),50000000.0,8267544.0,45285890.0
1286,EARTH (2009),47000000.0,32011576.0,116773317.0
1287,EARTH TO ECHO (2014),13000000.0,38934842.0,42174545.0
1288,EARTHQUAKE (1974),7000000.0,79700000.0,79700000.0
1289,EAST IS EAST (2000),3000000.0,4170647.0,30438635.0
1290,EASTERN PROMISES (2007),50000000.0,17181265.0,56077088.0
1291,EASY A (2010),8000000.0,58401464.0,76200721.0
1292,EASY VIRTUE (2009),14000000.0,2656784.0,20537741.0
1293,EAT PRAY LOVE (2010),60000000.0,80574010.0,206598789.0
1294,ED AND HIS DEAD MOTHER (1993),1800000.0,673.0,673.0
1295,ED WOOD (1994),18000000.0,5828466.0,5828734.0
1296,EDDIE AND THE CRUISERS (1983),5000000.0,4685097.0,4685097.0
1297,EDDIE AND THE CRUISERS II (1989),5000000.0,540000.0,540000.0
1298,EDDIE THE EAGLE (2016),23000000.0,15789389.0,45060480.0
1299,EDDIE THE SLEEPWALKING CANNIBAL (2013),1400000.0,1632.0,1632.0
1300,EDEN LAKE (2008),2000000.0,7321.0,4294373.0
1301,EDGE OF DARKNESS (2010),60000000.0,43313890.0,82812456.0
1302,EDGE OF TOMORROW (2014),178000000.0,100206256.0,367028980.0
1303,EDMOND (2006),10000000.0,131719.0,241719.0
1304,EDTV (1999),60000000.0,22508689.0,35319689.0
1305,EDWARD SCISSORHANDS (1990),20000000.0,53976987.0,53980220.0
1306,EIGHT BELOW (2006),40000000.0,81612565.0,120455994.0
1307,EIGHT LEGGED FREAKS (2002),30000000.0,17266505.0,36722311.0
1308,EIGHTH GRADE (2018),2000000.0,13539710.0,14348020.0
1309,EL ABRAZO DE LA SERPIENTE (2016),1400000.0,1329249.0,4787818.0
1310,EL CHICANO (2019),8000000.0,700261.0,700261.0
1311,EL CLAN (2015),5500000.0,201227.0,22125102.0
1312,EL CRIMEN DE PADRE AMARO (2002),1800000.0,5719000.0,5849791.0
1313,EL LABERINTO DEL FAUNO (2006),16000000.0,37634615.0,87041569.0
1314,EL MARIACHI (1993),7000.0,2040920.0,2041928.0
1315,EL ORFANATO (2007),4000000.0,7159147.0,79250193.0
1316,EL SECRETO DE SUS OJOS (2010),3500000.0,6391436.0,40527719.0
1317,ELECTION (1999),8500000.0,14943582.0,17202854.0
1318,ELEKTRA (2005),65000000.0,24409722.0,56824633.0
1319,ELEPHANT (2003),3000000.0,1266955.0,10051516.0
1320,ELF (2003),32000000.0,175531840.0,222344688.0
1321,ELIZABETH (1998),25000000.0,30082699.0,82150642.0
1322,ELIZABETH THE GOLDEN AGE (2007),55000000.0,16285240.0,74870866.0
1323,ELIZABETHTOWN (2005),54000000.0,26850426.0,50719373.0
1324,ELLA ENCHANTED (2004),35000000.0,22913677.0,24200318.0
1325,ELLE (2016),9100000.0,2339735.0,16517708.0
1326,ELLE S'APPELAIT SARAH (2011),14500000.0,7691700.0,25480031.0
1327,ELLING (2002),2100000.0,313436.0,399037.0
1328,ELMER GANTRY (1960),3000000.0,10400000.0,10400064.0
1329,ELSA AND FRED (2014),10000000.0,67657.0,197901.0
1330,ELVIS (2022),85000000.0,151040048.0,282171464.0
1331,ELYSIUM (2013),120000000.0,93050117.0,286192091.0
1332,EMBRACE (2016),225000.0,412340.0,1611592.0
1333,EMILY (2017),27000.0,3547.0,3547.0
1334,EMMA (2020),10000000.0,10055355.0,26448182.0
1335,EMMA (1996),5900000.0,22231658.0,37831658.0
1336,EMPIRE (2002),3500000.0,17504595.0,18495444.0
1337,EMPLOYEE OF THE MONTH (2006),10000000.0,28444855.0,38364855.0
1338,ENCANTO (2021),150000000.0,96093622.0,230600438.0
1339,ENCHANTED (2007),85000000.0,127706877.0,340384141.0
1340,END OF DAYS (1999),100000000.0,66889043.0,212026975.0
1341,END OF THE SPEAR (2006),10000000.0,11748661.0,11924041.0
1342,END OF WATCH (2012),15000000.0,41003371.0,57586606.0
1343,ENDER'S GAME (2013),110000000.0,61737191.0,127983283.0
1344,ENDLESS LOVE (2014),20000000.0,23438250.0,34718173.0
1345,ENEMY AT THE GATES (2001),85000000.0,51396781.0,96971293.0
1346,ENEMY OF THE STATE (1998),85000000.0,111549836.0,250649836.0
1347,ENOUGH (2002),38000000.0,39177215.0,50970660.0
1348,ENOUGH SAID (2013),8000000.0,17550872.0,25621449.0
1349,ENTER THE VOID (2010),16000000.0,337997.0,1467278.0
1350,ENTOURAGE (2015),30000000.0,32363404.0,46438538.0
1351,ENTRAPMENT (1999),66000000.0,87707396.0,211700000.0
1352,ENTRE LES MURS (2009),3250000.0,3766810.0,34114067.0
1353,ENVY (2004),20000000.0,13548322.0,14566246.0
1354,EPIC (2013),100000000.0,107518682.0,262794441.0
1355,EPIC MOVIE (2007),20000000.0,39739367.0,86858578.0
1356,EQUILIBRIUM (2002),20000000.0,1190018.0,5345869.0
1357,ERAGON (2006),100000000.0,75030163.0,249488115.0
1358,ERASER (1996),100000000.0,101295562.0,234400000.0
1359,ERASERHEAD (1977),100000.0,7000000.0,7097971.0
1360,ERIN BROCKOVICH (2000),50000000.0,125548685.0,257805243.0
1361,ERNEST ET CELESTINE (2012),12500000.0,292562.0,9376444.0
1362,ESCAPE FROM ALCATRAZ (1979),8000000.0,43000000.0,43000000.0
1363,ESCAPE FROM L A (1996),50000000.0,25426861.0,25426861.0
1364,ESCAPE FROM NEW YORK (1981),6000000.0,25244700.0,25275289.0
1365,ESCAPE FROM PLANET EARTH (2013),40000000.0,57012977.0,74156610.0
1366,ESCAPE FROM THE PLANET OF THE APES (1971),2500000.0,12300000.0,12300000.0
1367,ESCAPE FROM TOMORROW (2013),650000.0,171962.0,171962.0
1368,ESCAPE PLAN (2013),70000000.0,25135965.0,103735965.0
1369,ESCAPE ROOM (2019),9000000.0,57000756.0,155615727.0
1370,ESCAPE ROOM TOURNAMENT OF CHAMPIONS (2021),15000000.0,25314753.0,53493064.0
1371,ESCOBAR PARADISE LOST (2015),17000000.0,195792.0,3917679.0
1372,ESTIU 1993 (2017),1100000.0,185903.0,2751844.0
1373,ETERNAL SUNSHINE OF THE SPOTLESS MIND (2004),20000000.0,34366518.0,72401378.0
1374,ETERNALS (2021),200000000.0,164870264.0,401731759.0
1375,EULOGY (2004),10000000.0,70527.0,91201.0
1376,EUREKA (2001),2000000.0,49388.0,76654.0
1377,EUROTRIP (2004),25000000.0,17718223.0,20718223.0
1378,EVAN ALMIGHTY (2007),175000000.0,100289690.0,174131329.0
1379,EVE'S BAYOU (1997),5000000.0,14843425.0,14843425.0
1380,EVENING (2007),30000000.0,12406646.0,12885574.0
1381,EVENT HORIZON (1997),60000000.0,26673242.0,26673954.0
1382,EVER AFTER A CINDERELLA STORY (1998),26000000.0,65705772.0,65705772.0
1383,EVEREST (2015),65000000.0,43482270.0,221297061.0
1384,EVERY DAY (2018),4900000.0,6112914.0,12826031.0
1385,EVERYBODY WANTS SOME (2016),10000000.0,3400278.0,5437126.0
1386,EVERYBODY WANTS TO BE ITALIAN (2008),3000000.0,351416.0,351416.0
1387,EVERYBODY'S FINE (2009),20000000.0,9208876.0,9208876.0
1388,EVERYONE SAYS I LOVE YOU (1996),20000000.0,9725847.0,34600000.0
1389,EVERYTHING EVERYTHING (2017),10000000.0,34121140.0,61603136.0
1390,EVERYTHING EVERYWHERE ALL AT ONCE (2022),25000000.0,70008593.0,101102740.0
1391,EVERYTHING MUST GO (2011),5000000.0,2712131.0,2821010.0
1392,EVERYTHING YOU ALWAYS WANTED TO KNOW (1972),2000000.0,18016290.0,18016290.0
1393,EVIL DEAD (2013),17000000.0,54239856.0,99041947.0
1394,EVIL DEAD II (1987),3500000.0,5923044.0,5927557.0
1395,EVITA (1996),55000000.0,50047179.0,151947179.0
1396,EVOLUTION (2001),80000000.0,38311134.0,98341932.0
1397,EX MACHINA (2015),13000000.0,25440971.0,38298841.0
1398,EXCESSIVE FORCE (1993),13000000.0,1152117.0,1152117.0
1399,EXECUTIVE DECISION (1996),55000000.0,56679192.0,122079192.0
1400,EXISTENZ (1999),20700000.0,2840417.0,2840417.0
1401,EXIT WOUNDS (2001),33000000.0,51758599.0,79958599.0
1402,EXODUS (1960),4000000.0,21750000.0,21750000.0
1403,EXODUS GODS AND KINGS (2014),140000000.0,65014513.0,268314513.0
1404,EXORCIST II THE HERETIC (1977),14000000.0,25011000.0,25011000.0
1405,EXORCIST THE BEGINNING (2004),78000000.0,41814863.0,43957541.0
1406,EXOTICA (1994),1500000.0,5046118.0,5046118.0
1407,EXTRACT (2009),7500000.0,10823158.0,10849158.0
1408,EXTRAORDINARY MEASURES (2010),31000000.0,12482741.0,15826984.0
1409,EXTREME MEASURES (1996),38000000.0,17378193.0,17378193.0
1410,EXTREME OPS (2002),40000000.0,4835968.0,12624471.0
1411,EXTREMELY LOUD AND INCREDIBLY CLOSE (2011),40000000.0,31847881.0,55247881.0
1412,EYE FOR AN EYE (1996),20000000.0,26792700.0,26792700.0
1413,EYE IN THE SKY (2016),13000000.0,18704596.0,35402802.0
1414,EYE OF THE BEHOLDER (2000),15000000.0,16500786.0,18260865.0
1415,EYE OF THE DOLPHIN (2007),2500000.0,72210.0,72260.0
1416,EYE SEE YOU (2002),55000000.0,79161.0,1807990.0
1417,EYES WIDE SHUT (1999),65000000.0,55691208.0,104264617.0
1418,E·Æ±A¸E CJ7 (2008),20000000.0,206678.0,47300771.0
1419,F I S T (1978),11000000.0,20388920.0,20388920.0
1420,F X (1986),10000000.0,20603715.0,20603715.0
1421,F9 THE FAST SAGA (2021),200000000.0,173005945.0,720752238.0
1422,FABLED (2004),400000.0,31425.0,31425.0
1423,FACE OFF (1997),80000000.0,112276146.0,241199984.0
1424,FACING THE GIANTS (2006),100000.0,10178331.0,10243159.0
1425,FACTORY GIRL (2007),7000000.0,1661464.0,1661464.0
1426,FAHRENHEIT 11 9 (2018),5000000.0,6352306.0,6653715.0
1427,FAHRENHEIT 9 11 (2004),6000000.0,119114517.0,221148959.0
1428,FAILURE TO LAUNCH (2006),50000000.0,88715192.0,128402901.0
1429,FAIR GAME (1995),50000000.0,11497497.0,26097497.0
1430,FAITH CONNECTIONS (2014),550000.0,9111.0,9111.0
1431,FAITHFUL (1996),13000000.0,2104439.0,2104439.0
1432,FALCON RISING (2014),4500000.0,11774.0,11774.0
1433,FAME (2009),18000000.0,22455510.0,80227619.0
1434,FAMILY PLOT (1976),3000000.0,13200000.0,13200000.0
1435,FANTASIA (1940),2280000.0,83320000.0,83320832.0
1436,FANTASIA 2000 THEATRICAL RELEASE (1999),80000000.0,69610858.0,69618634.0
1437,FANTASTIC BEASTS AND WHERE TO FIND THEM (2016),180000000.0,234037575.0,811724385.0
1438,FANTASTIC BEASTS THE CRIMES OF GRINDELWALD (2018),200000000.0,159555901.0,648455339.0
1439,FANTASTIC BEASTS THE SECRETS OF DUMBLEDORE (2022),200000000.0,95850844.0,404560145.0
1440,FANTASTIC FOUR (2005),87500000.0,154696080.0,333132750.0
1441,FANTASTIC FOUR RISE OF THE SILVER SURFER (2007),120000000.0,131921738.0,289480691.0
1442,FANTASTIC MR FOX (2009),40000000.0,21002919.0,47001091.0
1443,FANTASY ISLAND (2020),7000000.0,26441782.0,48518957.0
1444,FAR FROM HEAVEN (2002),13500000.0,15901849.0,29027914.0
1445,FAR FROM THE MADDING CROWD (2015),15495600.0,12236500.0,29729450.0
1446,FARGO (1996),7000000.0,24567751.0,51203925.0
1447,FASCINATION (2005),5000000.0,16670.0,83356.0
1448,FAST AND FURIOUS (2009),85000000.0,155064265.0,359347833.0
1449,FAST AND FURIOUS 6 (2013),160000000.0,238679850.0,789300444.0
1450,FAST AND FURIOUS PRESENTS HOBBS AND SHAW (2019),200000000.0,173956935.0,760732926.0
1451,FAST FIVE (2011),125000000.0,210031325.0,630163454.0
1452,FAST TIMES AT RIDGEMONT HIGH (1982),4500000.0,27092880.0,27093116.0
1453,FASTER (2010),24000000.0,23240020.0,35792945.0
1454,FAT ALBERT (2004),45000000.0,48114556.0,48563556.0
1455,FATAL ATTRACTION (1987),14000000.0,156645693.0,320099997.0
1456,FATELESS (2006),12000000.0,196857.0,196857.0
1457,FATHER FIGURES (2017),25000000.0,17501244.0,21038441.0
1458,FATHER'S DAY (1997),85000000.0,28681080.0,35681080.0
1459,FEAR AND LOATHING IN LAS VEGAS (1998),18500000.0,10680275.0,13711903.0
1460,FEARDOTCOM (2002),40000000.0,13208023.0,13289290.0
1461,FEAST (2006),3200000.0,56131.0,690872.0
1462,FELICIA'S JOURNEY (1999),15000000.0,824295.0,1970268.0
1463,FEMME FATALE (2002),35000000.0,6630252.0,16830252.0
1464,FENCES (2016),24000000.0,57682904.0,64282881.0
1465,FERDINAND (2017),111000000.0,84410380.0,288510892.0
1466,FESTEN (1998),1300000.0,1647780.0,1649337.0
1467,FEVER PITCH (2005),40000000.0,42071069.0,50071069.0
1468,FIDDLER ON THE ROOF (1971),9000000.0,80500000.0,80501127.0
1469,FIDO (2007),8000000.0,298110.0,456814.0
1470,FIFTY SHADES DARKER (2017),55000000.0,114434010.0,381367046.0
1471,FIFTY SHADES FREED (2018),55000000.0,100407760.0,371985018.0
1472,FIFTY SHADES OF BLACK (2016),5000000.0,11686940.0,22113075.0
1473,FIFTY SHADES OF GREY (2015),40000000.0,166167230.0,570794950.0
1474,FIGHT CLUB (1999),65000000.0,37030102.0,100820947.0
1475,FIGHTING (2009),25000000.0,23091010.0,32831707.0
1476,FIGHTING TOMMY RILEY (2005),300000.0,10514.0,10514.0
1477,FIGHTING WITH MY FAMILY (2019),11000000.0,22958583.0,41503088.0
1478,FILLY BROWN (2013),1250000.0,2850357.0,2940411.0
1479,FINAL DESTINATION (2000),23000000.0,53302314.0,112036870.0
1480,FINAL DESTINATION 2 (2003),26000000.0,46896664.0,90396664.0
1481,FINAL DESTINATION 3 (2006),25000000.0,54098051.0,112798051.0
1482,FINAL DESTINATION 5 (2011),40000000.0,42587643.0,155011165.0
1483,FINAL FANTASY THE SPIRITS WITHIN (2001),137000000.0,32131830.0,85131830.0
1484,FIND ME GUILTY (2006),13000000.0,1173673.0,2898225.0
1485,FINDING DORY (2016),200000000.0,486295561.0,1025006125.0
1486,FINDING FORRESTER (2000),43000000.0,51768623.0,80013623.0
1487,FINDING NEMO (2003),94000000.0,380529370.0,936094852.0
1488,FINDING NEVERLAND (2004),25000000.0,51676606.0,115036108.0
1489,FINDING YOUR FEET (2018),7000000.0,1418682.0,17570654.0
1490,FINISHING THE GAME (2007),500000.0,52850.0,53201.0
1491,FIRED UP (2009),20000000.0,17231291.0,18608570.0
1492,FIREFLIES IN THE GARDEN (2011),8000000.0,36884.0,3587191.0
1493,FIREFOX (1982),21000000.0,45785720.0,45785720.0
1494,FIREPROOF (2008),500000.0,33456317.0,33473297.0
1495,FIRESTARTER (1984),15000000.0,15136870.0,15136870.0
1496,FIRESTORM (1998),19000000.0,8123860.0,8123860.0
1497,FIREWALL (2006),50000000.0,48751189.0,82751189.0
1498,FIRST BLOOD (1982),14000000.0,47212904.0,125212904.0
1499,FIRST DAUGHTER (2004),30000000.0,9055010.0,10419084.0
1500,FIRST KNIGHT (1995),75000000.0,37361412.0,127361412.0
1501,FIRST LOVE LAST RITES (1998),300000.0,10876.0,10876.0
1502,FIRST MAN (2018),60000000.0,44936545.0,105523737.0
1503,FIRST MORNING (2005),300000.0,87264.0,87264.0
1504,FIRST REFORMED (2018),3500000.0,3448256.0,3988612.0
1505,FISH TANK (2010),3000000.0,374675.0,5922292.0
1506,FIST FIGHT (2017),25000000.0,32187017.0,40286416.0
1507,FIVE FEET APART (2019),7000000.0,45729221.0,92554209.0
1508,FIZA (2000),1000000.0,623791.0,1179462.0
1509,FLAGS OF OUR FATHERS (2006),53000000.0,33602376.0,63657941.0
1510,FLAMMEN OG CITRONEN (2009),9000000.0,148089.0,1635241.0
1511,FLASH GORDON (1980),35000000.0,27107960.0,27176976.0
1512,FLASH OF GENIUS (2008),20000000.0,4442377.0,4504111.0
1513,FLASHDANCE (1983),7000000.0,90463574.0,201463574.0
1514,FLATLINERS (1990),26000000.0,61308153.0,61308153.0
1515,FLATLINERS (2017),20000000.0,16883115.0,45173738.0
1516,FLAWLESS (1999),27000000.0,4485485.0,4485485.0
1517,FLED (1996),30000000.0,17192205.0,19892205.0
1518,FLICKA (2006),15000000.0,21000147.0,21896367.0
1519,FLIGHT (2012),31000000.0,93772375.0,160558438.0
1520,FLIGHT OF THE INTRUDER (1991),35000000.0,14471440.0,14471440.0
1521,FLIGHT OF THE PHOENIX (2004),75000000.0,21009180.0,34009180.0
1522,FLIGHTPLAN (2005),55000000.0,89706988.0,214392904.0
1523,FLIPPED (2010),14000000.0,1755212.0,4294635.0
1524,FLIPPER (1996),25530000.0,20080020.0,30593313.0
1525,FLIRTING WITH DISASTER (1996),7000000.0,14853474.0,16149180.0
1526,FLORENCE FOSTER JENKINS (2016),29000000.0,27383770.0,56000339.0
1527,FLOWER (2018),500000.0,328188.0,390803.0
1528,FLUBBER (1997),80000000.0,92993801.0,177993801.0
1529,FLUSHED AWAY (2006),149000000.0,64665672.0,179357126.0
1530,FLY ME TO THE MOON (2008),25000000.0,14543943.0,43530281.0
1531,FLYBOYS (2006),60000000.0,13090630.0,14816379.0
1532,FOCUS (2015),65000000.0,53862963.0,168065700.0
1533,FOLLOWING (1999),6000.0,48482.0,240495.0
1534,FONG JUK (2007),4500000.0,51957.0,51957.0
1535,FOOD INC (2009),1000000.0,4417674.0,4731944.0
1536,FOOL'S GOLD (2008),72500000.0,70231041.0,109362966.0
1537,FOOLISH (1999),1600000.0,6026908.0,6026908.0
1538,FOOLPROOF (2003),5800000.0,230312.0,421021.0
1539,FOOTLOOSE (2011),24000000.0,51802742.0,62989834.0
1540,FOOTLOOSE (1984),8200000.0,80000000.0,80008943.0
1541,FOR A GOOD TIME CALL (2012),850000.0,1251749.0,1386088.0
1542,FOR COLORED GIRLS (2010),21000000.0,37729698.0,38017873.0
1543,FOR GREATER GLORY THE TRUE STORY OF CRISTIADA (2012),12000000.0,5669081.0,10026255.0
1544,FOR LOVE OF THE GAME (1999),50000000.0,35188640.0,46112640.0
1545,FOR YOUR CONSIDERATION (2006),12000000.0,5549923.0,5549923.0
1546,FOR YOUR EYES ONLY (1981),28000000.0,54800000.0,195300000.0
1547,FORCE 10 FROM NAVARONE (1978),5000000.0,7100000.0,7100000.0
1548,FORD V FERRARI (2019),97600000.0,117624357.0,224390706.0
1549,FOREVER MY GIRL (2018),3500000.0,16376066.0,16376066.0
1550,FORGETTING SARAH MARSHALL (2008),30000000.0,63172463.0,105475310.0
1551,FORMULA 51 (2002),27000000.0,5204007.0,5204007.0
1552,FORREST GUMP (1994),55000000.0,330151138.0,679835137.0
1553,FORT MCCOY (2014),3000000.0,78948.0,78948.0
1554,FORTRESS (1993),12000000.0,6730578.0,46730578.0
1555,FORTY SHADES OF BLUE (2005),1500000.0,75828.0,172569.0
1556,FOUR BROTHERS (2005),30000000.0,74494381.0,92494381.0
1557,FOUR CHRISTMASES (2008),80000000.0,120146040.0,168311558.0
1558,FOUR LIONS (2010),3750000.0,310007.0,8607693.0
1559,FOUR ROOMS (1995),4000000.0,4301000.0,4301000.0
1560,FOUR WEDDINGS AND A FUNERAL (1994),4500000.0,52700832.0,242895809.0
1561,FOXCATCHER (2014),24000000.0,12096300.0,19303058.0
1562,FRAILTY (2002),11000000.0,13110448.0,19947280.0
1563,FRANCES HA (2013),3000000.0,4067398.0,11216237.0
1564,FRANKENSTEIN (1994),45000000.0,22006296.0,112006296.0
1565,FRANKENWEENIE (2012),39000000.0,35287788.0,81150788.0
1566,FREAKONOMICS (2010),2900000.0,101270.0,172867.0
1567,FREAKS OF NATURE (2015),33000000.0,70958.0,70958.0
1568,FREAKY (2020),6000000.0,9030855.0,18073433.0
1569,FREAKY FRIDAY (2003),26000000.0,110222438.0,160822438.0
1570,FREDDY GOT FINGERED (2001),15000000.0,14249005.0,14249005.0
1571,FREDDY VS JASON (2003),25000000.0,82622655.0,114576403.0
1572,FREDDY'S DEAD THE FINAL NIGHTMARE (1991),5000000.0,34872033.0,34872033.0
